"","GSM1625995","GSM1625996","GSM1625997","GSM1625998","GSM1625999","GSM1626000","GSM1626001","GSM1626002","GSM1626003","GSM1626004","GSM1626005","GSM1626006","GSM1626007","GSM1626008","GSM1626009","GSM1626010","GSM1626011","GSM1626012"
"A_23_P140111",10.3245333637471,10.272508943255,10.3548898405596,10.1526872047219,10.4281000077907,10.1994609906679,10.5544863371114,10.6050124908179,10.632774671842,10.213340665451,10.1356103976544,10.1781401263885,10.2490948657198,10.4370274426233,10.272508943255,10.5393693542088,10.5291440112239,10.3902297224408
"A_24_P175909",11.4461917008037,11.5202551735064,11.1667000818783,11.0624147425854,11.3202770211108,11.2861928880312,12.1386700842867,12.2517273827853,12.3207050494626,11.5225997344381,11.4721857501376,11.4379397148309,11.6911849924945,11.2594462998431,11.1439055997353,11.718495770666,11.8892168060147,12.0806492367448
"A_23_P72584",8.73502507973484,8.57636915146908,8.39166023437348,8.48773447861207,8.47945703791392,8.53198586973085,8.1672372328418,8.45684950493145,8.44336309792051,8.76031626359275,8.84611040150715,8.67091872347198,8.66679966901941,8.23827972163717,8.21533538202967,8.34737775043373,8.28102083015142,8.64048185923948
"A_23_P401568",11.794921650404,11.9192493849013,11.8944474457232,11.8281400991467,11.6885648842774,11.7014135049987,11.946681041564,12.0596994319475,12.0025299557665,12.0673111922275,12.0941126006381,12.0561466613363,11.680407338403,11.6941692492131,11.7754484951134,12.0971708115455,12.0463927723871,11.9014097242268
"A_23_P71328",9.45059629032196,9.54840933382411,9.71672698657865,9.95749200375582,10.0283118333079,10.1423960091696,9.99437359115485,10.1316215594054,10.1758456443239,9.50804290552762,9.61681192746228,9.65906564290923,10.0592689858748,10.358957621721,10.268923292902,10.2888819798323,10.340200319583,10.2805267501271
"A_23_P256084",9.00676254478224,9.00471829048643,9.04300620937218,8.9805553607319,9.17174355868672,9.16901639456466,9.19599621995978,9.22241041856454,9.30503910589759,8.85596472444795,8.79657986672093,8.7982773832035,8.83099570785698,9.11342422778216,9.2079374434287,9.21465417630325,9.10390380594211,9.12052615848168
"A_23_P61398",12.6025172206672,12.5917872944955,12.6381015546245,12.0037014906378,11.9401077336722,11.9083385641537,11.9509488218408,12.0037014906378,12.0008588727242,12.5600561905746,12.7175027440258,12.6888744241492,11.9924841353693,11.9159604231739,12.1029125959609,12.0703521416601,12.1222645815085,11.9838428451961
"A_24_P925361",9.87953572516099,9.87223430965508,10.0487031324041,10.5417728991695,10.4234047027755,10.3708985476674,10.3574036922815,10.1078973759482,10.2843536166328,10.4657163986088,10.4527910629343,10.4476392205762,10.2848628273459,10.0601995487529,10.0439654636069,9.83507102212056,10.1329291179588,10.0182921913148
"A_23_P329271",10.8830510966198,10.8301696648084,11.1122393680882,11.194817934217,11.0858473596776,11.1479339111757,11.0883132680614,11.1720113788958,11.2755014289865,10.7885198863888,10.8716402938555,10.8385162105221,11.0557253455684,11.2022723438424,11.3089682543214,11.150279232612,11.3033512479804,11.0385775259666
"A_23_P377115",8.55288750655287,8.54939772409485,8.48394181951068,8.6862903871154,8.62408879366508,8.58974650930416,8.36333378651362,8.23508870344928,8.21954580274175,8.57551323742594,8.59132187679208,8.54138793065231,8.62190452209101,8.60585465644266,8.5945304054611,8.15983766676488,8.25767017821316,8.37443040651769
"A_24_P336759",9.19728970843389,9.10600642991949,9.38775054004021,9.70645654439139,9.2635403718364,9.05158738754207,9.45440593342507,9.55298058911781,9.5318268710949,9.35574118243664,9.80133759270329,9.87974264255633,9.25784972048651,9.33249524409354,9.68185053362079,9.66140335778476,9.87368068099997,9.54676114281484
"A_32_P103633",10.5038446913026,10.6530589888653,10.9276187280215,10.8478552939495,10.5553605285546,10.8238630620565,11.10879883273,11.3390119551696,11.3556266926173,10.8733264200368,10.9218135073789,10.9013772884316,10.650115015839,10.6782233014587,10.9013772884316,11.5178794868768,11.1982047460574,11.0671706276088
"A_23_P7873",12.9211632692363,12.9469459064225,12.9329262890202,13.1335628338348,13.0346500057308,13.1604308787999,13.6144472405532,13.5791941652434,13.5867935657758,13.0428601790388,12.974214444824,12.9372604414938,13.0159996438017,13.1716885426501,13.0967508775968,13.6016218823757,13.4987619948295,13.5725219732599
"A_23_P370989",9.96717012358957,10.0034728623086,9.90335631000429,9.83955449670676,9.79390773712802,9.88420634797885,10.335178778565,10.2683874047254,10.2381153826273,9.97673995779879,10.0095612094801,9.97153008393357,9.78335041720817,9.74499111590511,9.92088898581305,10.541212078165,10.2118802879904,10.3043136607256
"A_23_P132277",11.1523829813022,11.1298583830318,11.2766646209903,11.4308380955995,11.3996915726435,11.4343389500211,12.1573540319926,12.5230025068127,12.5114699668363,11.2770521436614,11.1934597495998,11.2079134929557,11.4895005889984,11.5208553233764,11.4613343087619,12.380407015949,12.0203222565738,12.1306850360013
"A_23_P90612",11.3984528085343,11.5153287477338,11.5221774509009,11.8704912239287,11.8254096659615,11.8693723485579,12.1911432774665,12.558851220225,12.6018146846897,11.7171870736796,11.6914091728551,11.7763513106947,11.7270562469897,11.7863358975227,11.8490990607167,12.7083044215531,12.2298102764659,12.112528279221
"A_23_P42168",8.63997966305153,8.76272502794191,9.0561825500087,9.28935142415175,8.84586167986543,8.87055763087808,9.0546550256007,9.56507338389758,9.47015755215818,8.78740112054348,9.14210675561921,9.03624690969574,8.71682025793459,9.03160511165363,9.29732448911911,9.56184646968153,9.59914847704546,9.43916358862569
"A_23_P258944",11.0277310133233,10.8660945786306,10.9753638027324,10.4856622044889,10.6874774316423,10.6178012459403,10.5635708614652,10.4854959990556,10.4926466640093,10.7829315062123,10.8413109037116,10.9117838586111,10.6697193712428,10.7200751137101,10.7260105958725,10.4305495877528,10.58180854967,10.4302916522474
"A_23_P101950",14.6625185024007,14.5744762688517,14.5592383369978,14.5744762688517,14.5369793892754,14.4638741501483,14.3962662174638,14.2042395733584,14.2457338587659,14.6200963507617,14.6300708599615,14.7583796891534,14.6300708599615,14.5954080600711,14.6449077853988,14.2322168924806,14.2787854107698,14.3185859767031
"A_23_P116235",13.9413222765634,14.1011312829359,14.3141139145192,14.6243207876776,14.4290677960216,14.5777940073413,14.622004154825,14.6625185024007,14.6027987408146,14.2715250535311,14.1793320538979,14.1735487714226,14.2590632217226,14.5535549829341,14.5903430729825,14.6592120909832,14.7902743994085,14.5106292434373
"A_23_P103503",8.76058611002897,8.78383054269514,8.8206226470602,9.00644738078317,9.13886116197301,9.08446127261832,9.29290692750499,9.50534468312747,9.5420041851329,8.90901342439697,8.7776332167082,8.98418830474426,9.08759603192993,9.05790441282089,8.9918745148374,9.47782115802372,9.08161586069155,9.40917960164359
"A_23_P353652",8.84247383494293,8.75788146632481,8.8206226470602,9.03145195317678,8.9561371838868,8.96852760175204,9.44729254430079,9.52159193582729,9.47278614111002,8.84378073517288,8.96188267246595,9.01841642991871,8.99849622339036,9.09086572069357,9.04270638014039,9.42822555279887,9.60098421792488,9.44193742525011
"A_23_P320739",9.14519112793329,9.16602848925114,9.16023382498181,9.5649755235177,9.55004259389724,9.64682570341702,9.4786045347047,9.4743845770125,9.39757644184886,9.05412739894449,9.0664144818581,9.11844890630249,9.49880392976564,9.61856141940138,9.68471027457943,9.52734769375567,9.60869927244864,9.42620994688203
"A_23_P140967",8.30346683058838,8.40602094185546,8.98502243689902,9.00196798858326,9.10252610233259,8.21462813656557,8.49918714918788,8.38475185559556,8.31909571614792,8.15469053719521,8.12807956157067,8.20580416095188,8.15019132758556,8.50261600511949,8.46483491807187,8.61576932978769,8.71208211950234,8.50623513087965
"A_24_P319736",9.393901374597,9.36721228418539,9.37626119367414,9.15696768404708,9.09202574623823,9.13437897687248,8.8678080192108,8.92314054395631,8.91337651890699,9.33945313837167,9.28372335793934,9.26835594517452,9.00354954842408,9.0859524780423,9.14245497799651,9.0176430923973,8.82915583756168,8.85532823811802
"A_24_P82200",8.86531120667406,8.80869029618834,8.71249332959044,9.02901875438626,9.064784952227,8.97567726984819,8.45679247731025,8.46483491807187,8.6071761437121,9.27424568800533,9.15648236422282,8.99250378173834,9.06702149877792,8.68337820281291,8.59006520831686,8.22768963158754,8.19449471690969,8.51879474472376
"A_32_P45168",9.43584655293988,9.41878898015235,9.33379750178941,9.40240718872739,9.53968578161857,9.50295569983171,9.67673351121692,9.69089786209328,9.59041059474141,9.31979828159731,9.28601882051282,9.33364223363338,9.60270233141476,9.7790446325652,9.49361734167092,9.78585247230336,9.82660536045361,9.77182856930078
"A_23_P42096",10.1807366171449,10.2220787291477,10.4289859376187,10.4759859535645,10.5928490148435,10.6863883751377,10.678480078101,10.6722521482473,10.6891928406695,10.1002055255369,10.0456485031649,10.1091499984828,10.3946233078509,10.6296046307428,10.5731667825126,10.844410487556,10.6836979250321,10.4413766861601
"A_23_P164752",9.86981393489764,9.78826241121541,9.53850655519556,9.37444939682619,9.6092624140138,9.40459814707894,9.31002250564022,9.6266933329054,9.50008888297439,9.73930082443967,9.60323888063544,9.55034710488745,9.71691660921761,9.65058208377145,9.29604416978084,9.58784980980557,9.1755456952784,9.81490617276996
"A_23_P156970",10.6570361759358,10.5301417777308,10.7053966383491,10.0290515423638,10.0755005671741,9.75019048692474,10.3050173016594,10.4136736101552,10.4619110600177,10.6607151748791,10.5908910481941,10.7205019490799,9.99469879279646,9.98412510671262,10.0813405410975,10.3308329767088,10.2986066122334,10.2058970329452
"A_23_P47788",9.84179083717311,9.95643422008361,10.0079063066246,10.2431974387613,10.1845668091367,10.3036707736655,10.3662403519062,10.4416360381546,10.4437229828009,9.94427643968092,10.059381534437,9.93113407699603,10.0609461581499,10.186034434965,10.1953668143624,10.3843023216391,10.3129358402679,10.1629574425972
"A_23_P14636",11.4968192404905,11.4800559841341,11.4759399092048,11.4197867662175,11.3795979969507,11.4050716909483,11.0475708350109,11.1010368736908,11.129089981405,11.6131630573592,11.5287700944249,11.5166354596208,11.354189129552,11.4579483122327,11.3757361020154,11.2976340250221,10.9940039400787,11.0279035456745
"A_24_P924484",8.75904658586828,8.7787323156891,8.77215013973194,8.9805553607319,8.87467417712125,8.98813630196336,9.29745187148478,9.40990844152826,9.38775054004021,8.71072306832315,8.7851397559001,8.79736068908373,8.92102814161229,9.00766711910922,9.07456606583686,9.26577497989796,9.15160800888428,9.11505195882347
"A_23_P139166",8.65094810938327,8.82503141597668,9.48656967731119,8.25665830439281,7.84639648934645,9.60085631066915,8.50119213339655,8.42224552622103,7.97549595862976,8.07084010438209,8.55588204132946,8.37527546765273,8.07484304455925,7.7837729956393,8.21860252430052,7.86240365281353,8.57879762376266,8.19780601703537
"A_23_P65558",10.5829518021318,10.7500813846164,10.6747386640141,10.4026979417428,10.2373713922084,10.3213914802811,9.95949490700697,9.94427643968092,9.89026623649233,10.6557983005192,10.7221605873874,10.8158434796111,10.3962782244201,10.3338149923262,10.4416360381546,10.189205438066,9.9231286858289,9.91751379603544
"A_23_P36658",13.5817524501784,13.5206998675246,13.4941986600402,13.2847189253475,13.3227450496304,13.2930317515563,12.9211632692363,12.8309927298644,12.8217839942465,13.5122459871807,13.5742413801948,13.5630797538984,13.4218778482182,13.2654189269421,13.4647081423855,12.7946404172712,12.7769973107276,12.7481334865632
"A_24_P169688",8.91086582102954,8.78749181632049,8.41798199030619,8.10744739254447,8.09835683814983,7.93991603837625,8.04152427520622,8.25149652418636,8.23249600022198,8.82787990724903,8.78609389425444,8.74923196143911,8.62049425930771,8.11788374869763,8.18976478859661,7.9463525323585,8.00870564163168,8.23807537362495
"A_23_P170037",12.173397876847,12.3193883771716,12.4074212743982,12.280173138286,12.1653938946788,12.3068987835975,12.1630364467335,11.873602381363,12.0412105170056,12.2854970150135,12.3887932193858,12.3997882942217,12.3560530681291,12.2061563619765,12.3486229603653,12.0086213012299,12.0673111922275,11.8646248788249
"A_24_P346855",9.93025260072939,10.00389340846,10.0774971034278,9.06010387720709,9.25538078380172,9.29128672451042,9.10120633215963,8.88989651982302,8.96811878045848,9.81537312796712,9.77432031898514,9.74108607102268,9.20421722078655,9.29980404905369,9.10896500239667,8.91086582102954,8.93208867117818,9.00383172859434
"A_24_P284523",9.88720213807167,10.0525270305401,10.3848680428716,10.5586153841955,9.83839101027895,9.96494542263574,9.79252738429226,10.0799423082062,10.0480111887084,9.97943339035847,10.4122440776948,10.4495826138425,9.80347098380698,9.9252726019731,10.4926466640093,9.99712843970838,10.4087065269651,9.95405343351908
"A_24_P922909",9.87677123172245,9.81565076331288,10.0053196739708,10.4464466968257,10.2855965212275,10.0960484151624,9.99826708823216,10.2091103284957,10.2407815415262,10.057932244379,10.1232201531764,9.93852807315182,9.84209682272344,10.2049329055118,10.2055662895639,10.3582638029841,10.2741702143095,9.87053121485282
"A_23_P216693",8.81778312359914,8.7322053524291,8.71455042367008,8.78055987938052,8.80111150579932,8.70399701188305,8.41853166098002,8.36125643507969,8.3576102705986,8.76594693947126,8.7282152701328,8.70851976837034,8.80369513719108,8.85873594134199,8.80190369451165,8.44424296377209,8.57136983638623,8.54160303821764
"A_23_P436353",10.0100228533084,9.91751379603544,9.96826961596359,10.1754216536307,10.0941909394107,10.1083553753803,10.3295430551053,10.3977140406244,10.4648439520565,10.0029070074023,9.9414267585251,9.99662753411586,10.0763466549933,10.0932969919985,10.1641266598196,10.4612037427752,10.3232918091631,10.4933915672832
"A_32_P98683",9.84382794363359,9.94169140910151,10.0855176696324,10.4666481019414,10.3627292901538,10.3930969037308,10.4482384052084,10.5177052671044,10.4661414141026,9.93320538558696,10.0051288519781,10.001268317688,10.2451750665203,10.4194147527728,10.5035424943018,10.6142254444822,10.6452680260823,10.3992040960036
"A_24_P379165",7.58515739820904,7.61252826844512,7.74630648698099,7.70233746395464,7.5429840669666,7.65464249553256,7.50408657597494,7.33643654941753,7.29714353543259,7.4772236443355,7.5774673508103,7.60141361550698,7.46790741161701,7.5811961746939,7.66526181310326,7.29121272063348,7.26264122684239,7.2903169410287
"A_23_P161698",8.1471622398012,7.91037223507928,7.8586527170223,7.61670895970021,7.66917025537826,7.56319856729202,7.50408657597494,7.46143389287332,7.44293490801062,7.95713625823561,7.84441501384545,7.79853544696132,7.6736891336265,7.50342414925074,7.56643522554134,7.24534520084722,7.293571806639,7.31757934946282
"A_23_P40174",8.78625679019186,9.29050373639555,9.77646212810132,9.62742489938567,9.04496592827274,9.29980404905369,9.43776582717639,9.94330963318792,9.83434804256216,9.37246644137685,9.42139327212964,9.46532352764441,8.61855967185842,9.65568178762674,9.46130290639455,10.352057956096,10.3000123169248,10.0620517948931
"A_23_P138931",7.70214503678691,7.81547449621953,7.80516079725358,8.21617874508478,8.38667708424847,8.39925160532886,8.77583786233114,8.97713210493381,9.06775888862767,7.80054545958015,7.73059886844969,7.79308677504767,8.43084943563674,8.85873594134199,8.68796303595858,9.81293856272162,9.84891839194164,9.63598297466448
"A_23_P128967",9.56219108209961,9.5164764101323,9.5216464587405,9.7279552194425,9.849964289664,9.78486891442481,9.7901586069148,9.82910237872738,9.83869133442393,9.57540750089743,9.53310078728525,9.51908713760531,9.95828805304724,10.0159011140525,9.8283218776948,9.88579540012256,9.75897756047299,9.81019347351874
"A_24_P350969",8.83579145037097,8.76551105997667,8.49338163335176,8.54520126636107,8.53483709222441,8.52103519623914,8.27581315945149,8.41430316678439,8.41633448779344,8.80234575112584,8.97720688220542,8.9375728670936,8.77371103305348,8.39946237146476,8.41302750724419,8.49172338279152,8.44754399189618,8.88006042217888
"A_23_P161125",9.02783907386846,9.10951500454622,9.07672129964406,9.17643288321978,9.14087853064442,9.15915853917907,9.48466131031218,9.34408670211948,9.49902338982258,9.05275861260132,9.09481563592017,9.056473832415,9.21786585384362,9.16220148911268,9.15877603267519,9.47283197353861,9.62293390606006,9.55553469253713
"A_24_P48162",10.7594251815735,10.6818549665542,10.8502243661543,11.2525503509459,11.0855167560182,11.0900132083723,10.9973653007207,11.2685845074397,11.2846681161939,10.9313494292045,10.9451185370506,10.8521414696321,11.03838720181,11.1578332053347,11.2338526776768,11.2802126467505,11.0819191269271,11.0293608318051
"A_23_P60579",11.199167150562,11.2164278789263,11.212703280215,11.6379201220734,11.7060869442033,11.7020691778919,11.778417646081,11.8742216740799,11.8809526518775,11.2839614277228,11.2479951025113,11.2536089938895,11.621505133259,11.6906395297284,11.6379201220734,11.8524517284321,11.7282615276481,11.8001565703889
"A_24_P156769",7.07223356926307,7.0465686329889,7.03005865616781,7.10043619040251,7.07885391431035,6.99704077150135,7.29781280089288,7.45241728508555,7.24534520084722,7.13948973229217,7.19717298877113,7.17556534281297,7.23213917562906,7.46813375814311,7.79384230945628,7.55822592179032,7.49134324806352,7.31757934946282
"A_23_P141346",8.73502507973484,8.77300975334352,8.64609196877821,8.66184574168227,8.79354843180967,8.83134766068128,9.19599621995978,9.11148655323964,9.14393627995229,8.65702444259067,8.66437270117467,8.71208211950234,8.75321844224597,8.81438882934236,8.65782586827243,8.94058015174816,9.02207948011087,9.05412739894449
"A_23_P150189",9.40326811369541,9.47095424065851,9.36326754194895,9.21756023872793,9.25136939549636,9.25531520934957,9.24605064706165,9.06266716841,8.95154240398566,9.59332640072325,9.4660683339127,9.46532352764441,9.28223722015606,9.32656227559042,9.19216457792447,8.96454174829399,8.81127811820737,9.31388736058939
"A_32_P232559",9.88412656417505,9.82271120496874,9.77532334386533,9.5051091200819,9.55268799126709,9.52471984246799,9.20693593244839,9.1759614586518,9.18763258618942,9.69949316716486,9.66263315402285,9.6459500946153,9.68496291455436,9.67281645700334,9.6678086482397,9.38255749580355,9.47036566548388,9.34182119182226
"A_23_P145694",12.3046825378391,12.2384197412617,12.1323641378856,12.3439938416448,12.2595046976318,12.230594323543,14.2378531252444,14.3141139145192,14.1084010526028,12.3506385031654,12.097701218137,12.1608501844812,12.4010706746851,12.2322777503743,12.3240305616585,13.9220134367598,14.2667430514195,14.0005375468825
"A_24_P93703",8.64926283826616,8.63564213736847,8.71391854623764,9.05581400252281,9.02475671205191,9.01367615391922,9.23062320633403,9.16288989390537,9.29290692750499,8.826841498583,8.89886599957609,8.77466318571019,8.97002928491238,9.15867392848194,9.16240434215543,9.23062320633403,9.24222915487462,9.135372332768
"A_24_P532589",9.11944260313593,9.23641816548798,9.21383243939846,8.61766364668944,8.67719440551745,8.55574546503164,8.42579111701275,8.4119952015298,8.45430852984382,9.13956357938426,9.17516447356836,9.20594030189688,8.54430369051531,8.6156671694286,8.54435736183342,8.35792257595989,8.34373650145129,8.36418660550369
"A_23_P346048",10.7843601847666,10.9063132256088,10.7978253962074,10.3465565173689,10.4836015052273,10.3827315236086,10.2737755787961,10.2801724769274,10.3971068038498,10.7996972049836,10.6632998002785,10.5752603689402,10.3656633789161,10.2348514736832,10.1832414683055,10.1372881100545,10.1693108221784,10.0526553039474
"A_24_P41079",9.6606659147892,9.91331176214311,10.4067740745814,10.5600108676038,9.82901470260937,10.319056406666,9.98397111539917,9.5950289363708,9.70048867151358,9.50306464282664,10.1270494820443,10.2469080537039,9.51908713760531,9.75634288652293,10.4536706771097,9.53330885856652,10.6479033969546,9.72250082029455
"A_24_P167877",14.3251344490688,14.5069122432145,14.722378276276,14.7726957515026,14.6228983445676,14.6592120909832,14.5198720433633,14.4231768545434,14.6067252247874,14.8116682126326,14.7778834301746,14.6644084080171,14.2978998416362,14.1894990186379,14.2697789028016,14.1876837199574,14.4638741501483,14.2141888396602
"A_32_P86150",10.5027184098723,10.4923714519032,10.2405854848217,10.1982054560852,10.2128230739501,10.102092459028,10.3457932151695,10.430723804046,10.3725607151275,10.3559287124841,10.4706232398307,10.4476392205762,10.5241721395053,10.0898776628146,9.95226315510697,10.1115178379559,10.3074268884994,10.4019650303724
"A_24_P366787",7.93643870847755,7.93991603837625,7.97368107809045,8.15577427568517,8.13293268684718,8.11846067279761,8.20480333059808,8.34430641416441,8.29384235069428,7.94944995873061,7.9122794994359,7.91526311662322,8.15521208460579,8.1538839479872,8.31533110800608,8.56628751266473,8.55052733272594,8.29825498914874
"A_24_P186994",14.3551033009198,14.3007398473827,14.2667430514195,14.3635283285116,14.1998955524804,14.346591850952,13.89156171581,13.7286994381341,13.7416390523867,14.2014135126648,14.4174654257027,14.4422851636334,14.2172955385701,14.1968317849341,14.3947060872635,13.9482704099299,14.0496708689775,14.0637569475888
"A_23_P115375",14.7445515355522,14.7726957515026,14.6200963507617,14.0670589808747,14.1456522685432,14.1719786126058,14.6228983445676,14.866810724413,14.886859559105,14.5797339927794,14.5344660385214,14.5509955767989,14.4791560795811,14.2299854174149,14.1299890939041,14.6951736178257,14.5381326874279,14.9703318794058
"A_24_P595223",10.9086438997807,10.9903979010049,10.9973653007207,11.1958508277537,11.2417073641755,11.3991353225738,11.6371025342022,11.454482626992,11.5419734742392,10.950930551779,10.8776623394764,10.8946963887002,11.230797455806,11.1624688254671,11.2152657691017,11.3052524189782,11.3805900541376,11.3101677541179
"A_32_P155776",14.3819908865352,14.3913111169047,14.4697873724419,14.3540262757644,14.3282389944531,14.462583585998,14.8701985460341,14.7518982284098,14.8082785185972,14.2415980041019,14.3930291590056,14.4310894867252,14.4340182326294,14.3799912604902,14.4174654257027,14.8051714728509,14.866810724413,14.8424570322999
"A_24_P456944",9.43120516212923,9.43125191509472,9.17052918513435,9.20369807127732,9.28426415236627,9.22346218156153,9.59379323772908,9.54851636943767,9.67374212642728,9.47793193083433,9.42711621858594,9.45984107589057,9.6693649290319,8.92598897080542,9.08157887712198,8.92277543076477,9.03964934469267,9.57253945960221
"A_32_P149174",10.7836346542622,10.7073827455325,10.716693854576,11.1701362035799,11.4466942346837,11.2561744210983,11.2488020277823,11.3784547404826,11.3912353240927,10.8623577970226,10.5901655461947,10.5739796781701,11.365150666604,11.5303966579142,11.2159226084133,11.3421563189165,11.1615794734151,11.684528399372
"A_24_P145009",8.42880574725373,8.32295253249634,8.31187161564544,8.65588522332022,8.71328641965122,8.6286225924108,8.7867660904084,8.79045074483024,8.88677246181923,8.48437608055131,8.46157598481674,8.46312116055197,8.74093257083621,8.78535148303614,8.70082984412689,8.7579203463022,8.73571487994353,8.84451530314983
"A_24_P64241",10.0417866340892,10.0339736847417,10.1614950068847,9.6830144829219,9.69588622420698,9.66687148655482,9.12292597439196,8.79342114187062,9.04375656164052,9.97673995779879,9.94062254493439,9.87836660045594,9.60616730661105,9.4870143200841,9.45603390985863,8.7730555565688,8.88485776123339,8.99627490904898
"A_24_P60680",7.38547377013,7.50993061605206,7.4481426909999,7.184384336432,7.37407598977511,7.40641492548263,7.12761525764153,7.11801455918949,6.97144455047037,7.31157477391988,7.1442281869697,7.40014036296483,7.51625062451271,7.34273967828768,7.49993557764157,7.46414524712132,7.06076137646352,7.31757934946282
"A_24_P213206",7.74019404724477,7.70047545014719,7.36487148575799,7.33218869233195,7.39871615498686,7.38595304069541,7.23376270488003,7.52426025863387,7.6853779181456,7.81618592706411,7.79826541768763,7.83072444198738,7.78058081743924,6.97758180095722,7.22456656231238,7.24141719240958,7.16076711459055,7.02462757246407
"A_24_P110306",7.80099476975272,8.0276300946895,7.42204197771176,7.37826858965111,7.33218869233195,7.24669047504093,7.41154444857388,7.42915507409873,7.45575981961631,7.82733724312886,7.86035688865947,7.7837729956393,7.81502967372231,7.15264553145471,7.14479467375869,7.15250888230408,7.21023248395078,7.46180359099369
"A_32_P134098",11.4791299033823,11.5019542119308,11.1711691682094,10.8751556840718,10.896136768281,10.8829131595681,10.709772972288,10.7386817683501,10.761785768715,11.1525853246665,11.400810840896,11.3811760750683,11.2381960403423,10.692649106751,10.8057319576949,10.5722311233255,10.6042446263534,10.6186777919986
"A_24_P409483",8.60004437454909,8.73712451048801,8.85519844148934,9.5025324936758,9.48944071914303,9.43613135158171,9.19987906489359,8.9991955599546,9.13299752964947,8.89700556358925,8.86924772454226,8.87899167267747,9.20542172968838,9.28576201728604,9.22679608127953,9.21265356167448,9.25185090468925,8.97858554433924
"A_23_P93818",10.6344608730152,10.6846655997398,11.0794605135731,10.3557014296608,10.2032489973262,10.287786023859,10.2779652495807,10.1095454975448,10.3300991560335,10.2720303087324,10.5950797520498,10.5871579444221,10.0588560105157,10.0113332140136,10.1941936256049,9.95798680412699,10.2808762776736,10.044697318534
"A_32_P170749",10.5759025999835,10.5981820178965,10.7972180192002,10.3732084658084,10.3101185729908,10.3792989893177,10.3174064205233,10.0290515423638,10.1463916662167,10.3661037239552,10.6136905126412,10.6282702371047,10.3287687248841,10.3938975223108,10.4899918121731,10.0996504373556,10.4641096988063,10.2363030019735
"A_24_P357950",8.22326998861527,8.218988888715,8.23758128484632,8.52779464842274,8.69371308858159,8.53746726508283,8.65041758425879,8.64986158838122,8.75317200486453,8.62403800810173,8.4219208630251,8.36391395349517,8.54652400316547,8.64716930565398,8.33908168565004,8.57139966288465,8.40140146981431,8.67706826333817
"A_23_P342654",12.1986395097701,12.1892738437521,11.6988239843677,11.758545432266,11.8629259486593,11.8318331251019,12.0092630484062,11.8988775792655,11.9282080011954,11.9090890181806,12.261513910939,12.2218456117045,12.0951754686811,11.8956259375217,11.729170740884,12.0555254382713,12.1726168352426,12.3223492017922
"A_32_P138359",8.89795571252437,8.9374145861722,9.09560073400522,9.12771617204629,9.27515616392133,9.03892495264308,9.22190016846755,9.20952610011787,9.10184234740892,8.64169732893117,8.74958943096224,8.87291497136048,8.90256888700564,8.99627490904898,8.98963215449675,9.06905710839732,9.26281933691105,9.59870074755885
"A_23_P54840",14.4346307772725,14.5592383369978,14.8217911532313,15.4927541591021,15.3659607066428,15.3340684039772,15.4039004197156,15.6711678572564,15.5811418947666,14.6895227453276,14.6612300702095,14.5903430729825,15.5475839263355,15.5319658875068,15.598750416713,15.6667020543392,15.6394518907879,15.3749509810711
"A_23_P37983",14.0176597936099,14.1258376761457,14.4574949013074,15.0058516199875,14.940021939992,14.8478240592836,14.8217911532313,15.0911672262793,15.0543532498576,14.302437839077,14.2938943065519,14.1793320538979,15.1138653702412,15.0144283420536,15.059807304802,15.0312067730686,15.1884027629398,14.8587840081483
"A_23_P206724",13.0469478108068,13.2444043423864,13.3227450496304,14.3100233889166,14.2509102869758,14.2157209097158,14.0169093630321,14.3583486406666,14.2509102869758,13.2380472758849,13.2229701520164,13.1271023386099,14.4208477107891,14.315803321759,14.3366619245267,14.3433291804145,14.2387273441339,14.1579499694218
"A_23_P15174",9.32941155401497,9.52325890857193,9.67362634727066,10.787461599428,10.6666742713639,10.6758224204262,11.0046251748684,11.2870910390771,11.2211246674153,9.54087456039304,9.56197902266104,9.48673725879842,10.8496494484287,10.8719174562344,10.8838988288078,11.0954308219689,11.0197754251178,10.8688246911099
"A_23_P60933",14.6612300702095,14.8019575548274,15.0911672262793,15.5434027813447,15.509261616025,15.540552887345,15.5235051307527,15.7552473663302,15.7372816838963,14.725947570742,14.7411202234993,14.722378276276,15.6111396242917,15.6557114655204,15.6394518907879,15.7907952029321,15.7236028874534,15.5661297125501
"A_23_P414343",14.6895227453276,14.8445341569295,15.0191988169637,15.5523238781476,15.5028987857063,15.534068447794,15.4644404620959,15.6952373621232,15.7149414483869,14.760728621919,14.7957615159635,14.7697827695423,15.6437093524239,15.6437093524239,15.6798339251215,15.7640877363856,15.7078261437771,15.5554029829937
"A_23_P66241",8.54825938846961,8.76075358524859,7.99973008760828,9.0708014115478,9.20018568374002,9.09460946183083,9.23777123508366,9.47849218429456,9.36416644174737,8.71478889439762,8.65374209491302,8.55722061601009,10.5611181131791,9.20683421048737,9.1286056049955,8.92076050044778,8.88170936137579,9.53649709635563
"A_23_P427703",14.1070613112234,14.2222314158206,14.3366619245267,14.9320517064165,14.8587840081483,14.8790633537731,14.8019575548274,15.1632414984793,15.0994827517647,14.1154654966557,14.1906233663771,14.1394616626618,15.0939142980757,14.7819214617445,14.886859559105,15.0191988169637,14.8551612993086,14.9886353921273
